finding_id,lane,family,code,file_line,science_confidence,runtime_dependent,verdict,method,evidence
C-TRACE-016,C,FIELD_TRACE,,apps/kbli-navigator/components/kbli/KBLICard.tsx:60,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-TRACE-017,C,FIELD_TRACE,,apps/kbli-navigator/app/kbli/[code]/page.tsx:55,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-TRACE-018,C,FIELD_TRACE,,apps/kbli-navigator/components/kbli/KBLIStructuredData.tsx:9,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-TRACE-019,C,FIELD_TRACE,,apps/kbli-navigator/lib/kbli-search.ts:221,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-TRACE-020,C,FIELD_TRACE,,apps/kbli-navigator/app/kbli/[code]/page.tsx:10213,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-TRACE-021,C,FIELD_TRACE,,apps/kbli-navigator/lib/kbli-data.ts:456,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-TRACE-022,C,FIELD_TRACE,,apps/kbli-navigator/lib/kbli-data.ts:1,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-001,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-types.ts:65,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-002,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-types.ts:70,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-003,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-types.ts:36,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-004,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-types.ts:29,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-005,C,SCHEMA_DIVERGENCE,01122,apps/kbli-navigator/lib/kbli-types.ts:71,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-006,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-types.ts:74,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-007,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-types.ts:94,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-008,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-types.ts:110,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-009,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-data.ts:379,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-010,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-editorial-certification.ts:104,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-011,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-bali-l4.ts:75,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-SCHEMA-012,C,SCHEMA_DIVERGENCE,,apps/kbli-navigator/lib/kbli-data.ts:221,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HEUR-001,C,HEURISTIC,,apps/kbli-navigator/lib/kbli-data.ts:256,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HEUR-002,C,HEURISTIC,,apps/kbli-navigator/lib/kbli-data.ts:348,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HEUR-003,C,HEURISTIC,,apps/kbli-navigator/lib/kbli-data.ts:539,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HEUR-004,C,HEURISTIC,,apps/kbli-navigator/components/kbli/RiskBadge.tsx:9,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HEUR-005,C,HEURISTIC,,apps/kbli-navigator/components/kbli/LicensingSection.tsx:351,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HARD-001,C,HARDCODED,,apps/kbli-navigator/lib/kbli-data.ts:91,0.90,false,NEEDS-SOURCE,corpus + OSS read,"OSS ground truth has no section records; corpus sektor_id is a roman-numeral code (I.C, I.D), not a name. Needs BPS Perka 7/2025 section titles (external source)."
C-HARD-002,C,HARDCODED,,apps/kbli-navigator/lib/kbli-data.ts:33,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HARD-003,C,HARDCODED,,apps/kbli-navigator/components/kbli/LicensingSection.tsx:214,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HARD-004,C,HARDCODED,,apps/kbli-navigator/lib/kbli-english.ts:7,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HARD-005,C,HARDCODED,,apps/kbli-navigator/lib/kbli-bali-l4.ts:3,0.50,false,CONFIRMED,grep across research/,"letter B.27.000/642/PM/DPMPTSP effective 2026-05-13 is consistent in 5 research captures (property 2026-07-21, content articles 04/10/14, editorial plan 2026-06-19) and in apps/mouth kbli-bali-block.ts"
C-HARD-006,C,HARDCODED,,apps/kbli-navigator/components/kbli/KBLIStructuredData.tsx:32,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-HARD-007,C,HARDCODED,,apps/kbli-navigator/components/kbli/BaliStatusBadge.tsx:27,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-CLAIM-001,C,CLAIM_LEDGER,,apps/kbli-navigator/lib/kbli-types.ts:3,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-002,C,CLAIM_LEDGER,,apps/kbli-navigator/lib/kbli-data.ts:492,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-003,C,CLAIM_LEDGER,,apps/kbli-navigator/lib/kbli-gold-codes.ts:5,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-004,C,CLAIM_LEDGER,,apps/kbli-navigator/app/kbli/[code]/page.tsx:35,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-005,C,CLAIM_LEDGER,,apps/kbli-navigator/app/kbli/page.tsx:11,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-006,C,CLAIM_LEDGER,,apps/kbli-navigator/app/kbli/page.tsx:15,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-007,C,CLAIM_LEDGER,,apps/kbli-navigator/app/kbli/page.tsx:67,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-008,C,CLAIM_LEDGER,,apps/kbli-navigator/app/kbli/page.tsx:76,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-009,C,CLAIM_LEDGER,,apps/kbli-navigator/app/page.tsx:376,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-010,C,CLAIM_LEDGER,,apps/kbli-navigator/app/page.tsx:448,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-CLAIM-011,C,CLAIM_LEDGER,,apps/kbli-navigator/app/page.tsx:376,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-CLAIM-012,C,CLAIM_LEDGER,,apps/kbli-navigator/lib/__tests__/kbli-data.test.ts:123,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-CLAIM-013,C,CLAIM_LEDGER,,apps/kbli-navigator/lib/__tests__/kbli-data.test.ts:232,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-CLAIM-014,C,CLAIM_LEDGER,,apps/kbli-navigator/lib/kbli-types.ts:3,0.70,false,CONFIRMED,corpus read + grep,"corpus metadata.source = ""BPS_7_2025 (judul + uraian) + PP28_2024 (licensing metadata)"" while 1558 of 1559 record _source values say PP28_2025 (1552 ""BPS_7_2025 + PP28_2025"", 6 ""PP28_2025_ONLY""; 01122 is BPS_7_2025_ONLY) and docs/ cites ""PP 28/2025"" 67x vs ""PP 28/2024"" 18x (fixed-string occurrence counts). The metadata label is the defect, not the TS header."
C-VER-001,C,VERSION_MISMATCH,,apps/kbli-navigator/lib/kbli-data.ts:492,1.00,false,CONFIRMED,grep on origin/main 0b56e22f56,"13 occurrences of the literal ""1,563"" under apps/kbli-navigator; 11 outside the two historical test comments (lib/__tests__/kbli-data.test.ts:513,519): layout.tsx:39, page.tsx:376/448, kbli/page.tsx:11/15/67/76, kbli/[code]/page.tsx:35, kbli-types.ts:3, kbli-data.ts:492, kbli-gold-codes.ts:5; Science counted 10. Surface is not production (apps/kbli-navigator is not production (its README: PRODUCTION = apps/mouth at balizero.com/kbli))"
C-VER-002,C,VERSION_MISMATCH,,data/kbli-filiera/pma-editorial-certifications.json:1,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-VER-003,C,VERSION_MISMATCH,,apps/kbli-navigator/lib/kbli-gold-content.ts:44943,1.00,false,CONFIRMED,"file read (wc -l, tail)","claim true: the file ends with the opaque stamp `// v1771748767` and never names the corpus version. Cited line 44943 is off by one — the file has 44942 lines and the stamp is the last one (codex round 1, F-01)."
C-PHANTOM-001,C,PHANTOM_CODE,82920,apps/kbli-navigator/lib/kbli-english.ts:169,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-002,C,PHANTOM_CODE,85598,apps/kbli-navigator/lib/kbli-english.ts:306,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-003,C,PHANTOM_CODE,64921,apps/kbli-navigator/lib/kbli-gold-codes.ts:414,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-004,C,PHANTOM_CODE,85300,apps/kbli-navigator/lib/kbli-gold-codes.ts:427,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-005,C,PHANTOM_CODE,85491,apps/kbli-navigator/lib/kbli-gold-codes.ts:428,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-006,C,PHANTOM_CODE,85499,apps/kbli-navigator/lib/kbli-gold-codes.ts:429,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-007,C,PHANTOM_CODE,85600,apps/kbli-navigator/lib/kbli-gold-codes.ts:430,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-008,C,PHANTOM_CODE,86903,apps/kbli-navigator/lib/kbli-gold-codes.ts:433,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-009,C,PHANTOM_CODE,96120,apps/kbli-navigator/lib/kbli-gold-codes.ts:434,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-010,C,PHANTOM_CODE,96130,apps/kbli-navigator/lib/kbli-gold-codes.ts:435,1.00,false,CONFIRMED,grep on the full checkout + independent set diff,key absent from the 1559 OSS codes (re-derived); no .ts/.tsx under apps/kbli-navigator imports kbli-gold-codes.ts (lib/__tests__/kbli-gold-content.test.ts only names GOLD_CODES in a comment)
C-PHANTOM-011,C,PHANTOM_CODE,64921,apps/kbli-navigator/lib/kbli-gold-content.ts:845,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-012,C,PHANTOM_CODE,96120,apps/kbli-navigator/lib/kbli-gold-content.ts:1885,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-013,C,PHANTOM_CODE,96130,apps/kbli-navigator/lib/kbli-gold-content.ts:1979,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-014,C,PHANTOM_CODE,85491,apps/kbli-navigator/lib/kbli-gold-content.ts:2156,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-015,C,PHANTOM_CODE,85499,apps/kbli-navigator/lib/kbli-gold-content.ts:2205,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-016,C,PHANTOM_CODE,85600,apps/kbli-navigator/lib/kbli-gold-content.ts:2253,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-017,C,PHANTOM_CODE,85300,apps/kbli-navigator/lib/kbli-gold-content.ts:2300,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-018,C,PHANTOM_CODE,86903,apps/kbli-navigator/lib/kbli-gold-content.ts:41880,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-019,C,PHANTOM_CODE,64921,apps/kbli-navigator/app/kbli/[code]/page.tsx:78,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-020,C,PHANTOM_CODE,86903,apps/kbli-navigator/app/kbli/[code]/page.tsx:264,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-021,C,PHANTOM_CODE,96120,apps/kbli-navigator/app/kbli/[code]/page.tsx:270,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-022,C,PHANTOM_CODE,96130,apps/kbli-navigator/app/kbli/[code]/page.tsx:276,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-023,C,PHANTOM_CODE,85491,apps/kbli-navigator/app/kbli/[code]/page.tsx:462,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-024,C,PHANTOM_CODE,85499,apps/kbli-navigator/app/kbli/[code]/page.tsx:468,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-025,C,PHANTOM_CODE,85600,apps/kbli-navigator/app/kbli/[code]/page.tsx:474,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-026,C,PHANTOM_CODE,85300,apps/kbli-navigator/app/kbli/[code]/page.tsx:480,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-027,C,PHANTOM_CODE,90011,apps/kbli-navigator/app/kbli/[code]/page.tsx:492,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-028,C,PHANTOM_CODE,68120,apps/kbli-navigator/app/kbli/[code]/page.tsx:570,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-029,C,PHANTOM_CODE,68200,apps/kbli-navigator/app/kbli/[code]/page.tsx:576,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-030,C,PHANTOM_CODE,68310,apps/kbli-navigator/app/kbli/[code]/page.tsx:582,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-031,C,PHANTOM_CODE,68128,apps/kbli-navigator/app/kbli/[code]/page.tsx:1532,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-032,C,PHANTOM_CODE,68293,apps/kbli-navigator/app/kbli/[code]/page.tsx:1562,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-033,C,PHANTOM_CODE,68294,apps/kbli-navigator/app/kbli/[code]/page.tsx:1568,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-034,C,PHANTOM_CODE,68295,apps/kbli-navigator/app/kbli/[code]/page.tsx:1574,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-035,C,PHANTOM_CODE,68296,apps/kbli-navigator/app/kbli/[code]/page.tsx:1580,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-036,C,PHANTOM_CODE,68297,apps/kbli-navigator/app/kbli/[code]/page.tsx:1586,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-037,C,PHANTOM_CODE,68298,apps/kbli-navigator/app/kbli/[code]/page.tsx:1592,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-038,C,PHANTOM_CODE,79904,apps/kbli-navigator/app/kbli/[code]/page.tsx:1837,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-039,C,PHANTOM_CODE,79905,apps/kbli-navigator/app/kbli/[code]/page.tsx:1843,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-040,C,PHANTOM_CODE,79906,apps/kbli-navigator/app/kbli/[code]/page.tsx:1849,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-041,C,PHANTOM_CODE,79907,apps/kbli-navigator/app/kbli/[code]/page.tsx:1855,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-042,C,PHANTOM_CODE,79908,apps/kbli-navigator/app/kbli/[code]/page.tsx:1861,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-043,C,PHANTOM_CODE,26120,apps/kbli-navigator/app/kbli/[code]/page.tsx:4689,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-044,C,PHANTOM_CODE,60111,apps/kbli-navigator/app/kbli/[code]/page.tsx:7461,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-045,C,PHANTOM_CODE,82920,apps/kbli-navigator/app/kbli/[code]/page.tsx:8265,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-046,C,PHANTOM_CODE,85598,apps/kbli-navigator/app/kbli/[code]/page.tsx:8733,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-047,C,PHANTOM_CODE,,apps/kbli-navigator/lib/kbli-english.ts:7,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
C-PHANTOM-048,C,PHANTOM_CODE,,apps/kbli-navigator/lib/kbli-english.ts:7,1.00,false,CONFIRMED,script re-run on origin/main 0b56e22f56 byte-identical; cited file:line read on disk,cited line matches the claim on disk
